序號,答案
20240702142008,85.17
20240702143008,41.63
20240702144008,31.18
20240702145008,3.3
20240702150008,0.0
20240702151008,1.04
20240702152008,0.15
20240702153008,1.13
20240702154008,0.61
20240702155008,0.0
20240702160008,3.25
20240702161008,2.95
20240702162008,0.0
20240702163008,0.0
20240702164008,1.66
20240702165008,0.0
20240812090008,11.78
20240812091008,20.9
20240812092008,24.98
20240812093008,29.42
20240812094008,27.27
20240812095008,23.31
20240812100008,253.29
20240812101008,75.58
20240812102008,16.69
20240812103008,14.61
20240812104008,26.06
20240812105008,476.8
20240812110008,253.11
20240812111008,415.74
20240812112008,499.31
20240812113008,494.72
20240812114008,755.23
20240812115008,253.94
20240812120008,864.12
20240812121008,608.62
20240812122008,431.81
20240812123008,610.51
20240812124008,291.42
20240812125008,624.88
20240812130008,757.15
20240812131008,865.67
20240812132008,1151.53
20240812133008,636.61
20240812134008,12.92
20240812135008,8.0
20240812140008,27.49
20240812141008,48.91
20240812142008,158.2
20240812143008,191.79
20240812144008,27.09
20240812145008,10.73
20240812150008,5.71
20240812151008,4.18
20240812152008,1.88
20240812153008,1.31
20240812154008,5.18
20240812155008,13.85
20240812160008,14.93
20240812161008,10.6
20240812162008,4.61
20240812163008,3.22
20240812164008,2.06
20240812165008,3.08
20240828090008,11.14
20240828091008,20.01
20240828092008,6.41
20240828093008,6.67
20240828094008,8.54
20240828095008,98.75
20240828100008,19.76
20240828101008,134.45
20240828102008,381.3
20240828103008,537.95
20240828104008,826.18
20240828105008,1166.01
20240828110008,1277.5
20240828111008,1422.04
20240828112008,1318.73
20240828113008,1527.84
20240828114008,1419.25
20240828115008,1411.94
20240828120008,1494.47
20240828121008,1051.07
20240828122008,1132.66
20240828123008,1132.07
20240828124008,1105.97
20240828125008,1459.82
20240828130008,1114.04
20240828131008,1159.04
20240828132008,1237.88
20240828133008,1352.16
20240828134008,1091.2
20240828135008,433.62
20240828140008,577.74
20240828141008,439.98
20240828142008,731.93
20240828143008,580.5
20240828144008,457.34
20240828145008,582.24
20240828150008,26.82
20240828151008,19.2
20240828152008,5.26
20240828153008,1.77
20240828154008,0.0
20240828155008,0.0
20240828160008,3.09
20240828161008,3.75
20240828162008,1.29
20240828163008,0.88
20240828164008,1.51
20240828165008,1.28
20240307090010,1.11
20240307091010,3.48
20240307092010,3.5
20240307093010,5.18
20240307094010,6.37
20240307095010,6.7
20240307100010,15.99
20240307101010,5.89
20240307102010,4.84
20240307103010,3.95
20240307104010,5.48
20240307105010,7.88
20240307110010,12.74
20240307111010,4.78
20240307112010,12.28
20240307113010,13.65
20240307114010,15.1
20240307115010,14.2
20240307120010,8.91
20240307121010,8.61
20240307122010,16.54
20240307123010,18.73
20240307124010,11.81
20240307125010,8.3
20240307130010,8.64
20240307131010,8.54
20240307132010,7.28
20240307133010,7.36
20240307134010,8.03
20240307135010,8.3
20240307140010,1.51
20240307141010,0.73
20240307142010,0.92
20240307143010,1.04
20240307144010,0.78
20240307145010,0.66
20240307150010,2.22
20240307151010,1.3
20240307152010,1.39
20240307153010,1.95
20240307154010,1.47
20240307155010,1.13
20240307160010,1.52
20240307161010,2.36
20240307162010,1.67
20240307163010,0.78
20240307164010,0.3
20240307165010,0.25
20240310090010,7.81
20240310091010,4.54
20240310092010,1.52
20240310093010,3.11
20240310094010,5.4
20240310095010,7.42
20240310100010,11.49
20240310101010,1.55
20240310102010,1.07
20240310103010,14.34
20240310104010,18.11
20240310105010,16.41
20240310110010,32.26
20240310111010,36.28
20240310112010,25.73
20240310113010,20.84
20240310114010,23.94
20240310115010,21.03
20240310120010,20.44
20240310121010,14.33
20240310122010,19.32
20240310123010,21.7
20240310124010,28.67
20240310125010,23.49
20240310130010,35.37
20240310131010,32.42
20240310132010,33.01
20240310133010,26.09
20240310134010,36.27
20240310135010,40.07
20240310140010,33.75
20240310141010,34.81
20240310142010,34.35
20240310143010,37.45
20240310144010,44.84
20240310145010,41.98
20240310150010,33.14
20240310151010,28.08
20240310152010,24.41
20240310153010,28.22
20240310154010,32.1
20240310155010,24.52
20240310160010,9.17
20240310161010,9.15
20240310162010,8.81
20240310163010,3.7
20240310164010,2.05
20240310165010,0.63
20240423090010,47.22
20240423091010,50.93
20240423092010,52.87
20240423093010,53.17
20240423094010,35.63
20240423095010,55.35
20240423100010,49.44
20240423101010,62.68
20240423102010,117.97
20240423103010,191.85
20240423104010,132.99
20240423105010,107.44
20240423110010,230.8
20240423111010,121.31
20240423112010,67.53
20240423113010,82.57
20240423114010,25.19
20240423115010,48.06
20240423120010,54.43
20240423121010,29.25
20240423122010,25.04
20240423123010,37.5
20240423124010,37.5
20240423125010,42.33
20240423130010,21.96
20240423131010,15.12
20240423132010,14.39
20240423133010,9.79
20240423134010,11.6
20240423135010,19.76
20240423140010,12.51
20240423141010,8.6
20240423142010,8.53
20240423143010,12.23
20240423144010,13.09
20240423145010,8.17
20240423150010,4.31
20240423151010,3.45
20240423152010,2.92
20240423153010,3.51
20240423154010,3.13
20240423155010,3.43
20240423160010,7.11
20240423161010,4.89
20240423162010,1.82
20240423163010,1.12
20240423164010,0.96
20240423165010,1.19
20240519090010,48.67
20240519091010,55.22
20240519092010,46.78
20240519093010,35.26
20240519094010,21.37
20240519095010,24.06
20240519100010,47.28
20240519101010,49.58
20240519102010,38.43
20240519103010,40.18
20240519104010,33.78
20240519105010,35.73
20240519110010,47.06
20240519111010,43.86
20240519112010,51.32
20240519113010,52.34
20240519114010,67.26
20240519115010,47.59
20240519120010,43.51
20240519121010,39.23
20240519122010,39.86
20240519123010,42.05
20240519124010,25.72
20240519125010,22.69
20240519130010,22.7
20240519131010,14.0
20240519132010,15.89
20240519133010,16.46
20240519134010,15.27
20240519135010,15.16
20240519140010,15.86
20240519141010,19.34
20240519142010,27.09
20240519143010,30.55
20240519144010,31.82
20240519145010,48.87
20240519150010,35.16
20240519151010,29.92
20240519152010,27.55
20240519153010,18.21
20240519154010,19.65
20240519155010,26.7
20240519160010,21.14
20240519161010,15.48
20240519162010,9.88
20240519163010,6.17
20240519164010,3.26
20240519165010,2.05
20240619090010,52.85
20240619091010,117.62
20240619092010,648.4
20240619093010,305.27
20240619094010,355.94
20240619095010,0.0
20240619100010,967.83
20240619101010,949.51
20240619102010,978.17
20240619103010,870.42
20240619104010,818.83
20240619105010,639.26
20240619110010,334.67
20240619111010,515.41
20240619112010,830.94
20240619113010,602.82
20240619114010,633.52
20240619115010,1252.39
20240619120010,843.59
20240619121010,689.76
20240619122010,656.5
20240619123010,92.8
20240619124010,110.65
20240619125010,100.63
20240619130010,72.12
20240619131010,69.95
20240619132010,55.34
20240619133010,57.63
20240619134010,18.88
20240619135010,32.88
20240619140010,139.01
20240619141010,75.84
20240619142010,32.66
20240619143010,24.99
20240619144010,13.27
20240619145010,7.81
20240619150010,6.47
20240619151010,5.29
20240619152010,4.15
20240619153010,3.65
20240619154010,2.54
20240619155010,2.3
20240619160010,1.57
20240619161010,0.32
20240619162010,0.0
20240619163010,0.15
20240619164010,0.19
20240619165010,0.82
20240711090010,585.24
20240711091010,724.9
20240711092010,783.57
20240711093010,757.85
20240711094010,933.32
20240711095010,846.12
20240711100010,1163.66
20240711101010,1119.93
20240711102010,1171.63
20240711103010,1208.91
20240711104010,1307.59
20240711105010,1268.56
20240711110010,1189.61
20240711111010,1375.09
20240711112010,1532.43
20240711113010,1530.55
20240711114010,1479.98
20240711115010,1395.32
20240711120010,1425.97
20240711121010,1432.95
20240711122010,1443.64
20240711123010,1493.2
20240711124010,1016.55
20240711125010,116.13
20240711130010,151.23
20240711131010,41.87
20240711132010,23.45
20240711133010,77.68
20240711134010,54.03
20240711135010,21.96
20240711140010,67.01
20240711141010,24.82
20240711142010,20.5
20240711143010,15.03
20240711144010,10.97
20240711145010,11.98
20240711150010,8.41
20240711151010,13.66
20240711152010,13.05
20240711153010,6.15
20240711154010,8.26
20240711155010,9.62
20240711160010,5.77
20240711161010,7.74
20240711162010,9.38
20240711163010,7.5
20240711164010,4.38
20240711165010,4.73
20240207090017,38.86
20240207091017,47.5
20240207092017,46.17
20240207093017,46.61
20240207094017,270.43
20240207095017,1228.46
20240207100017,879.47
20240207101017,1000.2
20240207102017,1130.72
20240207103017,1178.78
20240207104017,899.23
20240207105017,290.83
20240207110017,37.21
20240207111017,50.99
20240207112017,76.71
20240207113017,97.38
20240207114017,75.35
20240207115017,65.64
20240207120017,25.15
20240207121017,20.61
20240207122017,43.74
20240207123017,63.75
20240207124017,88.59
20240207125017,57.52
20240207130017,350.12
20240207131017,385.43
20240207132017,82.5
20240207133017,22.84
20240207134017,26.16
20240207135017,22.84
20240207140017,13.63
20240207141017,19.14
20240207142017,5.08
20240207143017,3.49
20240207144017,6.84
20240207145017,13.12
20240207150017,17.37
20240207151017,14.32
20240207152017,9.36
20240207153017,8.8
20240207154017,9.12
20240207155017,9.51
20240207160017,6.26
20240207161017,4.81
20240207162017,4.62
20240207163017,3.37
20240207164017,2.8
20240207165017,2.96
20240224090017,73.21
20240224091017,62.77
20240224092017,23.64
20240224093017,13.29
20240224094017,7.0
20240224095017,12.68
20240224100017,157.77
20240224101017,159.07
20240224102017,126.86
20240224103017,94.6
20240224104017,105.3
20240224105017,82.85
20240224110017,64.62
20240224111017,52.55
20240224112017,58.39
20240224113017,72.63
20240224114017,83.08
20240224115017,44.38
20240224120017,74.74
20240224121017,74.05
20240224122017,43.96
20240224123017,39.21
20240224124017,30.21
20240224125017,35.26
20240224130017,74.89
20240224131017,40.33
20240224132017,31.89
20240224133017,23.46
20240224134017,16.17
20240224135017,9.71
20240224140017,35.97
20240224141017,22.69
20240224142017,20.51
20240224143017,8.52
20240224144017,5.23
20240224145017,0.71
20240224150017,3.24
20240224151017,1.8
20240224152017,0.27
20240224153017,0.24
20240224154017,1.04
20240224155017,0.48
20240224160017,0.35
20240224161017,0.0
20240224162017,0.0
20240224163017,0.0
20240224164017,0.0
20240224165017,0.0
20240318090017,33.4
20240318091017,26.92
20240318092017,124.14
20240318093017,145.03
20240318094017,211.5
20240318095017,409.13
20240318100017,174.1
20240318101017,203.04
20240318102017,315.96
20240318103017,123.24
20240318104017,217.11
20240318105017,547.4
20240318110017,272.83
20240318111017,376.93
20240318112017,203.85
20240318113017,202.2
20240318114017,233.02
20240318115017,85.12
20240318120017,49.43
20240318121017,26.11
20240318122017,16.18
20240318123017,27.82
20240318124017,24.86
20240318125017,31.47
20240318130017,128.73
20240318131017,19.14
20240318132017,6.59
20240318133017,5.75
20240318134017,4.44
20240318135017,7.96
20240318140017,6.28
20240318141017,3.82
20240318142017,4.73
20240318143017,7.94
20240318144017,5.71
20240318145017,2.96
20240318150017,2.78
20240318151017,3.42
20240318152017,3.05
20240318153017,3.19
20240318154017,3.5
20240318155017,3.45
20240318160017,0.39
20240318161017,0.5
20240318162017,0.58
20240318163017,0.56
20240318164017,0.28
20240318165017,0.93
20240509090017,41.28
20240509091017,103.75
20240509092017,96.9
20240509093017,111.08
20240509094017,170.72
20240509095017,260.62
20240509100017,589.16
20240509101017,348.49
20240509102017,301.16
20240509103017,258.04
20240509104017,250.55
20240509105017,266.45
20240509110017,820.86
20240509111017,777.27
20240509112017,715.76
20240509113017,700.57
20240509114017,553.35
20240509115017,333.2
20240509120017,285.25
20240509121017,265.45
20240509122017,284.47
20240509123017,272.26
20240509124017,274.2
20240509125017,337.26
20240509130017,262.96
20240509131017,251.43
20240509132017,167.06
20240509133017,213.8
20240509134017,155.82
20240509135017,65.9
20240509140017,74.47
20240509141017,57.7
20240509142017,21.73
20240509143017,6.7
20240509144017,7.59
20240509145017,9.24
20240509150017,21.01
20240509151017,18.79
20240509152017,14.11
20240509153017,11.72
20240509154017,8.35
20240509155017,5.28
20240509160017,9.57
20240509161017,8.91
20240509162017,3.27
20240509163017,1.53
20240509164017,1.43
20240509165017,0.59
20240602090017,54.78
20240602091017,51.35
20240602092017,67.37
20240602093017,26.29
20240602094017,5.62
20240602095017,6.73
20240602100017,60.92
20240602101017,59.81
20240602102017,77.6
20240602103017,44.47
20240602104017,42.54
20240602105017,10.73
20240602110017,58.77
20240602111017,51.78
20240602112017,57.97
20240602113017,15.7
20240602114017,18.3
20240602115017,25.97
20240602120017,26.53
20240602121017,23.3
20240602122017,9.15
20240602123017,5.07
20240602124017,4.69
20240602125017,5.52
20240602130017,5.66
20240602131017,16.87
20240602132017,18.42
20240602133017,10.48
20240602134017,6.9
20240602135017,5.05
20240602140017,6.62
20240602141017,6.39
20240602142017,4.27
20240602143017,4.71
20240602144017,4.47
20240602145017,3.64
20240602150017,5.19
20240602151017,1.68
20240602152017,1.86
20240602153017,1.06
20240602154017,0.53
20240602155017,0.47
20240602160017,2.38
20240602161017,1.33
20240602162017,0.95
20240602163017,1.78
20240602164017,0.62
20240602165017,0.57
20240604090017,796.96
20240604091017,445.35
20240604092017,631.4
20240604093017,594.17
20240604094017,779.34
20240604095017,604.29
20240604100017,392.03
20240604101017,119.79
20240604102017,329.57
20240604103017,105.94
20240604104017,420.74
20240604105017,245.32
20240604110017,210.2
20240604111017,102.86
20240604112017,149.92
20240604113017,167.48
20240604114017,278.66
20240604115017,195.34
20240604120017,143.96
20240604121017,222.12
20240604122017,307.49
20240604123017,199.13
20240604124017,282.77
20240604125017,261.22
20240604130017,99.69
20240604131017,64.48
20240604132017,195.53
20240604133017,129.81
20240604134017,139.08
20240604135017,237.2
20240604140017,79.38
20240604141017,68.15
20240604142017,102.63
20240604143017,105.4
20240604144017,34.41
20240604145017,60.9
20240604150017,16.99
20240604151017,8.91
20240604152017,6.83
20240604153017,8.78
20240604154017,16.85
20240604155017,9.26
20240604160017,4.66
20240604161017,2.86
20240604162017,3.86
20240604163017,3.54
20240604164017,2.45
20240604165017,2.2
20240609090017,574.53
20240609091017,533.2
20240609092017,194.22
20240609093017,350.55
20240609094017,726.36
20240609095017,574.31
20240609100017,1015.29
20240609101017,620.57
20240609102017,836.77
20240609103017,776.73
20240609104017,601.15
20240609105017,605.96
20240609110017,830.06
20240609111017,196.18
20240609112017,333.8
20240609113017,921.01
20240609114017,738.13
20240609115017,377.05
20240609120017,579.3
20240609121017,637.33
20240609122017,568.79
20240609123017,748.79
20240609124017,701.01
20240609125017,604.0
20240609130017,607.89
20240609131017,602.35
20240609132017,646.33
20240609133017,834.01
20240609134017,607.1
20240609135017,723.02
20240609140017,120.46
20240609141017,65.29
20240609142017,72.41
20240609143017,15.09
20240609144017,61.24
20240609145017,25.74
20240609150017,27.6
20240609151017,40.28
20240609152017,21.41
20240609153017,16.35
20240609154017,17.02
20240609155017,12.75
20240609160017,16.56
20240609161017,23.96
20240609162017,12.15
20240609163017,15.68
20240609164017,18.19
20240609165017,8.96
20240709090017,843.05
20240709091017,832.56
20240709092017,938.91
20240709093017,1010.46
20240709094017,1043.85
20240709095017,1035.2
20240709100017,864.77
20240709101017,807.12
20240709102017,794.64
20240709103017,1026.67
20240709104017,1011.44
20240709105017,1062.46
20240709110017,993.72
20240709111017,903.33
20240709112017,993.5
20240709113017,928.31
20240709114017,712.74
20240709115017,878.64
20240709120017,831.27
20240709121017,684.83
20240709122017,798.69
20240709123017,879.67
20240709124017,372.48
20240709125017,469.87
20240709130017,892.3
20240709131017,587.59
20240709132017,470.43
20240709133017,387.68
20240709134017,257.95
20240709135017,343.96
20240709140017,586.86
20240709141017,203.67
20240709142017,20.89
20240709143017,28.53
20240709144017,17.33
20240709145017,28.03
20240709150017,26.94
20240709151017,6.14
20240709152017,7.28
20240709153017,6.04
20240709154017,4.62
20240709155017,7.32
20240709160017,7.07
20240709161017,5.51
20240709162017,2.17
20240709163017,1.36
20240709164017,0.86
20240709165017,3.59
20240106090001,98.59
20240106091001,240.61
20240106092001,304.39
20240106093001,773.25
20240106094001,963.03
20240106095001,1470.71
20240106100001,347.48
20240106101001,430.93
20240106102001,249.77
20240106103001,263.53
20240106104001,910.24
20240106105001,1323.64
20240106110001,1060.6
20240106111001,989.44
20240106112001,745.08
20240106113001,879.23
20240106114001,1139.06
20240106115001,868.03
20240106120001,531.79
20240106121001,1257.9
20240106122001,1631.92
20240106123001,1678.99
20240106124001,1519.89
20240106125001,1493.4
20240106130001,557.81
20240106131001,968.38
20240106132001,980.6
20240106133001,673.37
20240106134001,613.58
20240106135001,691.16
20240106140001,895.66
20240106141001,815.49
20240106142001,658.55
20240106143001,142.8
20240106144001,292.54
20240106145001,230.22
20240106150001,89.64
20240106151001,127.72
20240106152001,81.62
20240106153001,33.2
20240106154001,23.5
20240106155001,21.49
20240106160001,1.73
20240106161001,8.62
20240106162001,5.26
20240106163001,10.58
20240106164001,13.44
20240106165001,12.46
20240111090001,139.66
20240111091001,173.83
20240111092001,102.78
20240111093001,51.93
20240111094001,45.35
20240111095001,43.88
20240111100001,54.74
20240111101001,40.73
20240111102001,36.89
20240111103001,52.19
20240111104001,57.56
20240111105001,66.6
20240111110001,194.05
20240111111001,155.97
20240111112001,144.54
20240111113001,234.68
20240111114001,349.61
20240111115001,290.14
20240111120001,133.13
20240111121001,183.85
20240111122001,157.58
20240111123001,212.97
20240111124001,217.35
20240111125001,272.95
20240111130001,144.51
20240111131001,151.06
20240111132001,101.16
20240111133001,105.42
20240111134001,95.54
20240111135001,58.15
20240111140001,112.09
20240111141001,36.74
20240111142001,34.04
20240111143001,47.46
20240111144001,45.05
20240111145001,16.04
20240111150001,47.4
20240111151001,45.56
20240111152001,21.35
20240111153001,6.62
20240111154001,6.47
20240111155001,4.37
20240111160001,2.0
20240111161001,1.4
20240111162001,1.6
20240111163001,0.43
20240111164001,2.8
20240111165001,2.33
20240213090001,468.03
20240213091001,812.6
20240213092001,797.31
20240213093001,1061.74
20240213094001,1467.22
20240213095001,1655.01
20240213100001,1073.38
20240213101001,891.89
20240213102001,863.92
20240213103001,1289.79
20240213104001,852.23
20240213105001,384.5
20240213110001,921.58
20240213111001,1283.19
20240213112001,1387.81
20240213113001,913.93
20240213114001,653.31
20240213115001,567.39
20240213120001,1245.89
20240213121001,1243.4
20240213122001,1100.58
20240213123001,989.69
20240213124001,692.38
20240213125001,1158.23
20240213130001,265.73
20240213131001,139.32
20240213132001,106.67
20240213133001,98.48
20240213134001,134.99
20240213135001,141.66
20240213140001,81.73
20240213141001,99.89
20240213142001,96.62
20240213143001,70.54
20240213144001,70.51
20240213145001,48.53
20240213150001,29.39
20240213151001,25.9
20240213152001,49.14
20240213153001,21.78
20240213154001,16.11
20240213155001,10.98
20240213160001,5.25
20240213161001,0.04
20240213162001,5.34
20240213163001,0.0
20240213164001,0.0
20240213165001,0.0
20240508090001,201.37
20240508091001,178.51
20240508092001,158.36
20240508093001,138.89
20240508094001,183.8
20240508095001,198.01
20240508100001,138.11
20240508101001,117.54
20240508102001,136.65
20240508103001,154.36
20240508104001,60.18
20240508105001,45.38
20240508110001,66.73
20240508111001,98.83
20240508112001,79.71
20240508113001,96.02
20240508114001,80.88
20240508115001,72.58
20240508120001,143.61
20240508121001,110.17
20240508122001,153.23
20240508123001,66.05
20240508124001,46.1
20240508125001,25.58
20240508130001,39.36
20240508131001,34.62
20240508132001,29.87
20240508133001,24.41
20240508134001,15.56
20240508135001,23.2
20240508140001,59.62
20240508141001,49.84
20240508142001,55.71
20240508143001,54.04
20240508144001,18.6
20240508145001,13.09
20240508150001,8.96
20240508151001,7.85
20240508152001,29.51
20240508153001,13.3
20240508154001,1.54
20240508155001,1.22
20240508160001,2.05
20240508161001,1.32
20240508162001,0.95
20240508163001,0.96
20240508164001,0.0
20240508165001,0.09
20240510090001,565.51
20240510091001,806.88
20240510092001,875.49
20240510093001,1064.89
20240510094001,1090.79
20240510095001,1085.79
20240510100001,709.7
20240510101001,723.77
20240510102001,964.82
20240510103001,891.31
20240510104001,870.57
20240510105001,842.95
20240510110001,948.82
20240510111001,985.32
20240510112001,1027.23
20240510113001,1152.26
20240510114001,1194.54
20240510115001,808.63
20240510120001,635.64
20240510121001,754.64
20240510122001,715.48
20240510123001,867.05
20240510124001,765.57
20240510125001,595.34
20240510130001,275.23
20240510131001,167.74
20240510132001,98.54
20240510133001,87.07
20240510134001,86.19
20240510135001,95.17
20240510140001,54.46
20240510141001,55.09
20240510142001,50.6
20240510143001,55.28
20240510144001,60.18
20240510145001,50.95
20240510150001,38.86
20240510151001,62.72
20240510152001,57.27
20240510153001,33.12
20240510154001,55.73
20240510155001,36.69
20240510160001,21.87
20240510161001,26.8
20240510162001,23.63
20240510163001,16.0
20240510164001,15.04
20240510165001,13.57
20240524090001,51.27
20240524091001,85.46
20240524092001,71.81
20240524093001,34.93
20240524094001,45.31
20240524095001,53.54
20240524100001,109.91
20240524101001,75.53
20240524102001,57.5
20240524103001,54.58
20240524104001,49.21
20240524105001,58.35
20240524110001,122.39
20240524111001,135.36
20240524112001,189.66
20240524113001,115.18
20240524114001,69.54
20240524115001,67.17
20240524120001,93.29
20240524121001,93.56
20240524122001,119.77
20240524123001,105.82
20240524124001,91.71
20240524125001,108.89
20240524130001,168.72
20240524131001,115.17
20240524132001,119.71
20240524133001,90.12
20240524134001,78.92
20240524135001,78.09
20240524140001,23.3
20240524141001,25.2
20240524142001,23.58
20240524143001,19.21
20240524144001,5.56
20240524145001,3.85
20240524150001,6.68
20240524151001,3.39
20240524152001,5.25
20240524153001,2.64
20240524154001,1.49
20240524155001,1.41
20240524160001,0.09
20240524161001,0.39
20240524162001,0.0
20240524163001,0.0
20240524164001,0.0
20240524165001,0.0
20240623090001,510.5
20240623091001,974.45
20240623092001,479.41
20240623093001,541.2
20240623094001,820.53
20240623095001,1147.92
20240623100001,1133.49
20240623101001,1274.05
20240623102001,1281.4
20240623103001,1120.75
20240623104001,1179.54
20240623105001,1173.05
20240623110001,1065.33
20240623111001,1180.11
20240623112001,1169.78
20240623113001,1041.04
20240623114001,1108.73
20240623115001,1107.45
20240623120001,1108.32
20240623121001,1154.69
20240623122001,908.66
20240623123001,720.54
20240623124001,852.87
20240623125001,665.92
20240623130001,185.33
20240623131001,180.89
20240623132001,543.98
20240623133001,641.75
20240623134001,433.05
20240623135001,600.65
20240623140001,323.81
20240623141001,371.76
20240623142001,262.48
20240623143001,397.82
20240623144001,497.6
20240623145001,242.98
20240623150001,364.25
20240623151001,345.62
20240623152001,278.25
20240623153001,238.97
20240623154001,162.1
20240623155001,105.26
20240623160001,17.91
20240623161001,3.02
20240623162001,24.72
20240623163001,23.11
20240623164001,26.7
20240623165001,21.73
20240627090001,580.46
20240627091001,682.82
20240627092001,875.64
20240627093001,983.14
20240627094001,1188.96
20240627095001,1152.19
20240627100001,419.38
20240627101001,939.58
20240627102001,1199.88
20240627103001,1127.57
20240627104001,1181.81
20240627105001,1223.6
20240627110001,1110.05
20240627111001,1253.28
20240627112001,1126.96
20240627113001,1314.82
20240627114001,1285.22
20240627115001,1360.79
20240627120001,1003.62
20240627121001,1092.06
20240627122001,1293.13
20240627123001,1179.72
20240627124001,678.64
20240627125001,818.19
20240627130001,843.66
20240627131001,856.86
20240627132001,1130.06
20240627133001,869.96
20240627134001,438.91
20240627135001,302.26
20240627140001,218.81
20240627141001,147.03
20240627142001,91.36
20240627143001,28.56
20240627144001,51.74
20240627145001,89.94
20240627150001,154.72
20240627151001,103.67
20240627152001,98.71
20240627153001,16.04
20240627154001,34.7
20240627155001,77.13
20240627160001,60.97
20240627161001,37.02
20240627162001,25.07
20240627163001,24.64
20240627164001,7.55
20240627165001,11.0
20240713090001,773.93
20240713091001,1020.06
20240713092001,810.06
20240713093001,898.79
20240713094001,1044.86
20240713095001,987.84
20240713100001,1152.69
20240713101001,1126.03
20240713102001,887.82
20240713103001,922.91
20240713104001,1061.81
20240713105001,1140.85
20240713110001,1236.48
20240713111001,1156.43
20240713112001,1217.8
20240713113001,900.19
20240713114001,1021.57
20240713115001,1070.73
20240713120001,934.04
20240713121001,912.72
20240713122001,556.5
20240713123001,655.89
20240713124001,539.56
20240713125001,632.24
20240713130001,412.66
20240713131001,572.89
20240713132001,716.2
20240713133001,484.52
20240713134001,160.89
20240713135001,246.37
20240713140001,251.77
20240713141001,126.06
20240713142001,126.14
20240713143001,116.52
20240713144001,125.14
20240713145001,152.81
20240713150001,24.52
20240713151001,5.91
20240713152001,17.6
20240713153001,40.74
20240713154001,26.01
20240713155001,35.62
20240713160001,29.17
20240713161001,25.36
20240713162001,16.32
20240713163001,3.55
20240713164001,6.54
20240713165001,4.01
20240715090001,1049.89
20240715091001,1103.51
20240715092001,1045.01
20240715093001,1213.17
20240715094001,970.11
20240715095001,979.92
20240715100001,1053.11
20240715101001,1058.72
20240715102001,954.98
20240715103001,1173.46
20240715104001,970.39
20240715105001,1097.58
20240715110001,1164.02
20240715111001,1346.66
20240715112001,1284.35
20240715113001,1340.91
20240715114001,1292.81
20240715115001,1360.31
20240715120001,1429.83
20240715121001,1442.48
20240715122001,1407.0
20240715123001,1377.66
20240715124001,1115.65
20240715125001,953.1
20240715130001,934.71
20240715131001,661.5
20240715132001,905.43
20240715133001,770.96
20240715134001,549.4
20240715135001,926.22
20240715140001,810.23
20240715141001,724.81
20240715142001,594.18
20240715143001,445.75
20240715144001,419.24
20240715145001,336.46
20240715150001,109.06
20240715151001,94.69
20240715152001,73.99
20240715153001,87.81
20240715154001,53.2
20240715155001,32.12
20240715160001,16.0
20240715161001,15.53
20240715162001,16.07
20240715163001,23.0
20240715164001,19.42
20240715165001,11.4
20240927090004,837.95
20240927091004,582.83
20240927092004,831.17
20240927093004,986.05
20240927094004,996.42
20240927095004,944.43
20240927100004,928.93
20240927101004,899.27
20240927102004,866.3
20240927103004,921.5
20240927104004,880.3
20240927105004,931.54
20240927110004,888.8
20240927111004,924.04
20240927112004,959.06
20240927113004,912.76
20240927114004,752.41
20240927115004,801.56
20240927120004,952.83
20240927121004,945.64
20240927122004,938.45
20240927123004,854.49
20240927124004,654.66
20240927125004,693.63
20240927130004,410.74
20240927131004,337.0
20240927132004,574.27
20240927133004,595.8
20240927134004,417.7
20240927135004,167.01
20240927140004,102.46
20240927141004,81.93
20240927142004,116.47
20240927143004,85.17
20240927144004,75.96
20240927145004,49.66
20240927150004,60.74
20240927151004,58.5
20240927152004,71.25
20240927153004,52.75
20240927154004,43.65
20240927155004,43.5
20240927160004,18.87
20240927161004,19.37
20240927162004,12.43
20240927163004,11.36
20240927164004,8.28
20240927165004,10.75
20241018090004,901.33
20241018091004,814.6
20241018092004,797.65
20241018093004,856.1
20241018094004,886.03
20241018095004,866.47
20241018100004,746.01
20241018101004,771.26
20241018102004,801.92
20241018103004,827.52
20241018104004,848.46
20241018105004,892.42
20241018110004,817.29
20241018111004,850.14
20241018112004,874.83
20241018113004,898.48
20241018114004,873.94
20241018115004,804.6
20241018120004,836.17
20241018121004,805.02
20241018122004,806.82
20241018123004,789.32
20241018124004,850.72
20241018125004,846.67
20241018130004,828.35
20241018131004,886.35
20241018132004,960.52
20241018133004,974.67
20241018134004,919.23
20241018135004,711.42
20241018140004,855.4
20241018141004,1102.77
20241018142004,935.95
20241018143004,885.59
20241018144004,568.25
20241018145004,654.64
20241018150004,80.99
20241018151004,64.51
20241018152004,205.14
20241018153004,281.79
20241018154004,288.98
20241018155004,218.25
20241018160004,58.81
20241018161004,32.04
20241018162004,42.46
20241018163004,40.59
20241018164004,40.35
20241018165004,70.5
20240918090007,85.57
20240918091007,75.19
20240918092007,69.18
20240918093007,79.62
20240918094007,107.49
20240918095007,117.58
20240918100007,226.63
20240918101007,208.02
20240918102007,241.09
20240918103007,213.78
20240918104007,229.99
20240918105007,134.73
20240918110007,306.47
20240918111007,204.72
20240918112007,205.64
20240918113007,216.07
20240918114007,168.56
20240918115007,139.68
20240918120007,189.11
20240918121007,121.16
20240918122007,66.85
20240918123007,82.18
20240918124007,69.53
20240918125007,83.79
20240918130007,167.01
